HITId	tweet	sentiment	directness	annotator_sentiment	target	group
NULL	وزير الاتصالات القادم واحد منهم ايه بس هالمرة غير 	NULL	NULL	NULL	NULL	NULL
NULL	أفحمتني يا محمد هيدي جملة من الإنجيل يعني عالقليلة معترف فينا مش متل غيرك بس يا ريت بتقرا	NULL	NULL	NULL	NULL	NULL
NULL	@MinuteManX1776 @TheyKnowNotWhat &lt;&lt; closet muzzie @MayberryJustin @AllForCountry @LilMissPrepper @ritzy_jewels @glinsan1	NULL	NULL	NULL	NULL	NULL
NULL	وكل مين بدو يشد على مشدو 	NULL	NULL	NULL	NULL	NULL
4486.0	photo called dyke spic spat face broke arm @url	fearful_offensive_hateful_disrespectful_normal	indirect	sadness_shock	sexual_orientation	other
NULL	“وجبران باسيل إن ذبح ، فهو بذكائه وحنكته ووفائه المطلق للبنان الموحّد بجميع طوائفه…	NULL	NULL	NULL	NULL	NULL
4369.0	keep mind i'm negro. open got screen do'	offensive	indirect	sadness_disgust	origin	other
NULL	"10 RT @ParadoxicalMike 1.5 RT @iDavey On average, 2. But I can be an 8 when need be. ""@SinsOfMyFather_ On a scale of 1-10 how ghetto are u?"""	NULL	NULL	NULL	NULL	NULL
NULL	انت عم تحكي عين الحق 	NULL	NULL	NULL	NULL	NULL
NULL	@CarlavanderWaal @Jaymaroley &amp; als je over Syrie tweet, volg @Partisangirl maar, zij komt er vandaan &amp; zal je precies uitleggen hoe of wat.	NULL	NULL	NULL	NULL	NULL
877.0	@user @user انت جالس تكذب على نفسك ياحمار بعيركم المعقّل معترف بلسانه بجلب خنازير شريفه وكلاب العصملي .وفو… @url	offensive	direct	indifference	other	individual
5304.0	@user daughter jew simplistic retard.	abusive_hateful	direct	anger_fear_shock_indifference_disgust	origin	special_needs
2474.0	white wanna dress spic halloween go ahead give two shits. real mexicans laug @url	normal	indirect	confusion_indifference	origin	hispanics
NULL	S/o to my mom came home to tacos and brownies &#9786;&#65039;&#128523;	NULL	NULL	NULL	NULL	NULL
NULL	انت بدك حبس، لا وطن و لا شي تاني 	NULL	NULL	NULL	NULL	NULL
NULL	First key club trash pick up with the freshman! #tbt http://t.co/rpLXlaylOJ	NULL	NULL	NULL	NULL	NULL
678.0	هو البدوي شارب بول البعير ليه بيوافق نسوانه تشوف اجسام و فخاد و حمامة رجال مفتولي العضلات و مش موافق الستات الرجال… @user	normal	indirect	anger_fear_shock_indifference_disgust	origin	other
5150.0	crap... tired realised responses got i'd posted wrong profile.  twat.. haha 	offensive	indirect	anger_indifference	origin	other
NULL	Kanyeeeeeee is just a yard ape acting idiot!just stupid...	NULL	NULL	NULL	NULL	NULL
NULL	RT @tbhjuststop: my score on flappy bird is higher than the broncos score right now	NULL	NULL	NULL	NULL	NULL
NULL	@ACMobbDeep @madsbennett yeah I run over squirrels and coons	NULL	NULL	NULL	NULL	NULL
4543.0	@user @user @user @user @user ok retard	offensive	indirect	anger_shock	disability	special_needs
NULL	"RT @wizkhalifa: On the east coast there's colored hair everywhere. 

This must be the sweetest wave ever."	NULL	NULL	NULL	NULL	NULL
3254.0	wish twat people i'm hungover like dumbass bitch fault	offensive	indirect	anger_shock	gender	women
NULL	Best behaved kids ever at mommy's commercial audition. Oreo McFlurries for everybody! #proudmom&#8230; http://t.co/9HFNSmaLcU	NULL	NULL	NULL	NULL	NULL
1317.0	peanut butter m&amp;ms say faggot	offensive	indirect	confusion_sadness_shock_indifference_disgust	religion	individual
2818.0	@user كل تراب يا خنزير لعنك الله يا كلب ونكل الله بك..	hateful	direct	anger_confusion_shock_indifference_disgust	other	individual
3295.0	@user كلهم خنازير وعملاء للصليب .	normal	indirect	anger_confusion	religion	christian
NULL	@erinscafe We hate them more than the Cowboys and Yankees.	NULL	NULL	NULL	NULL	NULL
4620.0	cut hair short far families called dyke pelona soldier walter mercado	normal	indirect	anger_sadness_shock_indifference_disgust	origin	gay
NULL	ISIS Supporters in America: The Jihadis Next Door http://t.co/u0YHWkD34c http://t.co/0XHPbRL9EQ	NULL	NULL	NULL	NULL	NULL
1287.0	@user full twat	offensive	indirect	anger_indifference	gender	special_needs
NULL	الف تحية لشيخ العقل ومشايخنا الكرام 	NULL	NULL	NULL	NULL	NULL
2337.0	كطبيب مسلم المفروض تكون فخور أن الإسلام سمح ببول البعير فقط في التداوي بينما أكبر شركات الأدوية تستخدم جميع الأبوال… @url	disrespectful_normal	direct	shock	religion	muslims
3971.0	magazine exists capitalism mongoloid @url	offensive	indirect	sadness_disgust	origin	other
5469.0	@user told u retarded	offensive	direct	fear_disgust	other	individual
NULL	من كان منكم بلا خطيئة فليدعم الشعب السوري	NULL	NULL	NULL	NULL	NULL
2566.0	-تمتلك القدره على التواصل الاجتماعي مع جميع فئ…	normal	indirect	indifference	other	other
4451.0	@user yeah non-racists reflexively shout racist things. late spic barista slow? shout hey @url	offensive	indirect	anger_confusion_sadness_indifference_fear	origin	muslims
2881.0	besides complete mongoloid new spider-man suit tho???	offensive	indirect	anger_fear_shock_disgust	disability	special_needs
1827.0	@user hopefully also illegal aliens going back indigenous country &amp; awai @url	disrespectful_normal	indirect	anger_sadness	origin	immigrants
3273.0	الى الدكتور ابو جهل اتعظ يا احمق من مدرسة كربلاء وحسينها الشريف لا تعمم حماقتك يا شارب بول البعير	normal	direct	shock	other	individual
3640.0	brain day: potato potato ching chong tomato	offensive	indirect	sadness_indifference	origin	individual
NULL	KaasPiet,bloemPiet.?lol men weet van gekkigheid niet meer hoe ze simpele oplossing tegen racisme moet maken.Zolang maar blanke beslissing is	NULL	NULL	NULL	NULL	NULL
1589.0	many boards could mongols hoard mongol hordes got bored?nn~calvin &amp; hobbes	offensive	indirect	anger_sadness	disability	other
1017.0	@user @user @user called nigger one time	offensive	indirect	anger_sadness	origin	other
NULL	@Johnny3_ @HPGuilty trash ain't it	NULL	NULL	NULL	NULL	NULL
755.0	وزود على هذا (الحريم) مايتقاعدن	offensive	indirect	indifference	gender	women
NULL	فيما خص مقابلة الوزير جبران باسيل على قناة للأسف مقابلة غير موفقه بحكم الوضع السائد في البلد يعني المفروض نحكي	NULL	NULL	NULL	NULL	NULL
NULL	@operationSAFE @GaltsGirl lived there and can attest to that. Trust them over any muzzie nation by a million light years	NULL	NULL	NULL	NULL	NULL
NULL	So, I can get into something closely approximating the full bird of paradise yoga pose. TIME TO MAKE MY RAGDOLL COSPLAY	NULL	NULL	NULL	NULL	NULL
NULL	RT @scottvtracy: @AbuYazidMuawiya @amustafaanbari1 Congratulations for reinforcing the stereotype for insecure, uneducated, uncivilized, ba&#8230;	NULL	NULL	NULL	NULL	NULL
NULL	#philhughes @Yankees #nyy better then UR whole team	NULL	NULL	NULL	NULL	NULL
NULL	احساسي انو كان بدك تقول ضابط سوري مش سوي بس يمكن لأنو بعدك بلا غدا و جوعان فأكلت ل اعترف اعترف   	NULL	NULL	NULL	NULL	NULL
NULL	Parents Television Council: 'Scandal' sex scene after Charlie Brown was not OK | http://t.co/y3GnT4l7vc	NULL	NULL	NULL	NULL	NULL
NULL	Majority of the time, a woman's story is trash anyway...	NULL	NULL	NULL	NULL	NULL
5036.0	@user non retarded club puig/buehler iconic ws moments easy wins.nnoh well	normal	indirect	anger_disgust	disability	special_needs
NULL	تكرمي بنت العم ؛المهم بالموضوع انو البراظيل ما رح تفوز بالكأس و سوف نرى	NULL	NULL	NULL	NULL	NULL
2846.0	@user هذا يصلح حق الحريم الي يقولون والله ساعتي بمليون	normal	indirect	indifference	other	women
NULL	كرمال هيك الممثلين الحقيقيين لم يأتوا فكر فيها   	NULL	NULL	NULL	NULL	NULL
5436.0	@user @user @user know feminazi psycho wants take @url	offensive	direct	anger_indifference	gender	women
4909.0	yesterday kfc first time let tell you. straight die giving spicy f @url	normal	indirect	anger_confusion_sadness_shock_disgust	origin	other
NULL	"RT @PlMPCESS: In the fashion world ""urban"" definitely means ""stolen from black people"" it's ghetto on us, and urban on them haha http://t.c&#8230;"	NULL	NULL	NULL	NULL	NULL
NULL	I always soprised dat I has mo while followers den colored	NULL	NULL	NULL	NULL	NULL
2401.0	since im japanese heres japanese terms ill teach u: ching chong ling long long d0ng	abusive_offensive	indirect	anger_indifference	origin	other
1225.0	@user lol even retweet like sad cunt cos want moaning whining bastards come @url	offensive	indirect	anger_sadness_shock_indifference_disgust	gender	women
2515.0	@user @user @user @user @user الواضح انك مكتر شرب بول البعير ومأثر على مخك او بقايا مخك ان #وجد#	hateful	direct	indifference	other	individual
171.0	في خنزيره تزوجت خنزير وجابو عيال خنازير	abusive_disrespectful	indirect	indifference	other	other
1790.0	فيه ناس فاهمة التعايش غلط، تقدر تكون بنفس المكان مع أشخاص لادينيين،بوذيين،هندوس،شيعة.. بدون م تشاركهم معتقداتهم وهم… @url	normal	indirect	shock	religion	other
4718.0	@user @user wdym he's piping like he's ever done anything see mongy mate	offensive	indirect	sadness_indifference	origin	special_needs
NULL	مع احترامنا لالك انو ليش نطرتو لصار خالص جميع المبنه والمسبح وطالع طوابق لهلق تذكرت تحكي 	NULL	NULL	NULL	NULL	NULL
3608.0	@user better example black person calling spanish people spic and/or wetback.	fearful_abusive_hateful_disrespectful_normal	indirect	shock_disgust	origin	hispanics
NULL	RT @Drewmking: @Joely_Poly @Victoria_Finae he plays for the Yankees right?	NULL	NULL	NULL	NULL	NULL
NULL	Russel Martin had a miserable season but is quietly having a good September #Yankees #BlueJays #MLB	NULL	NULL	NULL	NULL	NULL
NULL	@RetroReasoning I think most RPGs are for the birds. I ain't no bird brain yo	NULL	NULL	NULL	NULL	NULL
NULL	A GWB appointee. There goes the ACTIVIST JUDGES slant. Oh wait? It's already been exposed as completely farcical. A GWB appointee.	NULL	NULL	NULL	NULL	NULL
888.0	@user @user @user روحي يابنت البعير انتي شابعه من بول البعير وجايه تسوي نفسك كيوته وراقي… @user	abusive_offensive	direct	shock	gender	women
3592.0	u imagine retarded? u know like president?! even arrest 56-year-old suspect cesar @url	offensive	indirect	anger_shock	disability	special_needs
3364.0	goal today get house spic n span	normal	indirect	anger_fear_indifference_sadness_disgust	other	women
352.0	dave roberts certified retard	fearful_offensive_hateful_disrespectful_normal	indirect	anger_sadness_shock_indifference_disgust	disability	special_needs
NULL	@AmazinMixBeauti don't feel like reading right now I wanna give a sexy coolie girl some lyrics via text message ;-)	NULL	NULL	NULL	NULL	NULL
NULL	@LandonVanBus Charlie Day?	NULL	NULL	NULL	NULL	NULL
NULL	Clearly I'm afraid of birds http://t.co/qA4O9Dr4vp	NULL	NULL	NULL	NULL	NULL
5068.0	lukewarm ass negro	abusive_hateful	indirect	indifference_disgust	origin	african_descent
2786.0	dave galactic faggot	fearful_abusive_offensive_hateful_disrespectful	indirect	sadness_disgust	sexual_orientation	special_needs
NULL	لا تستسلم ابدا مهما واجهتك الصعاب 	NULL	NULL	NULL	NULL	NULL
980.0	@user go back country! oh wait already there. country now!	offensive	indirect	confusion_fear_shock_sadness_disgust	origin	other
1409.0	ياخبرة ردو ع هذا بول البعير @user	disrespectful	direct	indifference	other	other
4386.0	@user oh stfu weak-chinned turtle-faced hypocritical skunk twat!	hateful	indirect	shock_disgust	origin	women
NULL	The John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda: promises more episodes &amp; wages ideological warfare	NULL	NULL	NULL	NULL	NULL
389.0	@user @user @user @user @user حياتي اذا كتبت خنازير اكتب وراها كلاب مب كل… @url	offensive	direct	indifference	other	other
NULL	I ignore birds	NULL	NULL	NULL	NULL	NULL
3114.0	@user @user wtf eurafrica	offensive	indirect	anger_indifference	origin	other
NULL	"Going through my computer and found the ""Shake that monkey"" video we made freshman year in Dillard! &#128514;&#128514; @BruhKiaraThrowd was Too Short"	NULL	NULL	NULL	NULL	NULL
NULL	ماشفت احد يحب جبران باسيل الا جمهور التيار ، اتفق العرب واللبنانيين على كراهية باسيل  	NULL	NULL	NULL	NULL	NULL
NULL	رسمة قديمة رسمتها لرزان زيتونة رزان تمثل لي أحلى شي بسوريا وأحلى شي بثورة	NULL	NULL	NULL	NULL	NULL
148.0	@user i'm making buttered noodles u retard	offensive	indirect	anger_confusion_sadness_fear_disgust	disability	special_needs
